start,end,character,arousal,valence,direction,emotion,oncue,offcue
3864.0,3884.0,FORREST,HIGH,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3864.0,3884.0,FORREST,HIGH,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3867.0,3883.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3867.0,3883.0,JENNY,LOW,POS,OTHER,LOVE,VERBAL,EMOCHANGE
3883.0,3911.0,JENNY,LOW,POS,OTHER,HAPPINESS,NARRATOR,SCENEEND
3883.0,3911.0,JENNY,LOW,POS,OTHER,HAPPINESS,NARRATOR,SCENEEND
3884.0,3886.0,FORREST,LOW,POS,OTHER,HAPPINESS,NARRATOR,EMOCHANGE
3884.0,3886.0,FORREST,LOW,POS,OTHER,HAPPINESS,NARRATOR,EMOCHANGE
3886.0,3911.0,FORREST,LOW,NEG,OTHER,HATE,NARRATOR,SCENEEND
3886.0,3911.0,FORREST,LOW,NEG,OTHER,HATE,NARRATOR,SCENEEND
3908.0,3911.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,VERBAL,SCENEEND
3908.0,3911.0,FORRESTVO,LOW,NEG,OTHER,SADNESS,VERBAL,SCENEEND
3986.0,3993.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
3993.0,4020.0,FORREST,HIGH,NEG,OTHER,FEAR,VERBAL,SCENEEND
4003.0,4020.0,DICKCAVETT,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
4022.0,4043.0,DAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,EMOCHANGE
4031.0,4040.0,FORREST,HIGH,POS,OTHER,HAPPINESS,VERBAL,EMOCHANGE
4040.0,4077.0,FORREST,LOW,NEG,OTHER,FEAR,VERBAL,EMOCHANGE
4043.0,4078.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4077.0,4078.0,FORREST,HIGH,NEG,OTHER,FEAR,VERBAL,SCENEEND
4094.0,4098.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
4095.0,4100.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4104.0,4112.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4106.0,4111.0,MAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,CHARLEFT
4134.0,4140.0,DAN,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
4134.0,4140.0,DAN,LOW,NEG,SELF,SADNESS,VERBAL,EMOCHANGE
4140.0,4146.0,DAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,EMOCHANGE
4140.0,4146.0,DAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,EMOCHANGE
4147.0,4161.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4147.0,4161.0,DAN,LOW,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4161.0,4203.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4161.0,4203.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4203.0,4213.0,DAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
4203.0,4213.0,DAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
4213.0,4310.0,CROWD,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
4219.0,4248.0,DAN,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4248.0,4310.0,DAN,HIGH,POS,OTHER,HAPPINESS,AUDIO,SCENEEND
4270.0,4301.0,WOMAN,LOW,POS,SELF,HAPPINESS,AUDIO,EMOCHANGE
4279.0,4310.0,WOMAN,LOW,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
4301.0,4310.0,WOMAN,LOW,POS,SELF,HOPE,VERBAL,SCENEEND
4342.0,4374.0,CROWD,HIGH,POS,SELF,HAPPINESS,VERBAL,SCENEEND
4385.0,4391.0,FORRESTVO,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4431.0,4487.0,PRESIDENTNIXON,LOW,NEG,SELF,SADNESS,VERBAL,SCENEEND
4455.0,4464.0,FORREST,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,EMOCHANGE
4464.0,4487.0,FORREST,LOW,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4492.0,4513.0,MRSGUMP,LOW,POS,OTHER,LOVE,NARRATOR,EMOCHANGE
4513.0,4532.0,MRSGUMP,HIGH,POS,OTHER,ADMIRATION,VERBAL,EMOCHANGE
4530.0,4544.0,WOMAN,HIGH,POS,OTHER,LOVE,VERBAL,SCENEEND
4532.0,4541.0,MRSGUMP,HIGH,POS,OTHER,HOPE,VERBAL,EMOCHANGE
4541.0,4544.0,MRSGUMP,HIGH,POS,OTHER,ADMIRATION,VERBAL,SCENEEND
4556.0,4563.0,MRSBLUE,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4556.0,4563.0,MRSBLUE,HIGH,NEG,OTHER,ANGERRAGE,VERBAL,SCENEEND
4570.0,4588.0,FORREST,LOW,NEG,OTHER,SADNESS,VERBAL,SCENEEND
4599.0,4604.0,OLDMAN,LOW,NEG,OTHER,CONTEMPT,VERBAL,SCENEEND
4624.0,4629.0,FORREST,HIGH,POS,SELF,PRIDE,VERBAL,SCENEEND
4661.0,4689.0,FORREST,HIGH,NEG,SELF,DISAPPOINTMENT,VERBAL,SCENEEND
4663.0,4672.0,OLDMAN,HIGH,POS,OTHER,GLOATING,VERBAL,EMOCHANGE
4672.0,4689.0,OLDMAN,HIGH,POS,OTHER,HAPPINESS,VERBAL,SCENEEND
